115,89,1.5076619534148084
126,263,0.0
126,263,-0.037020115873930025
153,262,0.0
153,262,-1.622179628933502
144,87,0.0
144,87,-0.06656816377582381
174,85,0.0
174,85,1.5310445513990487
181,261,0.0
181,261,0.0
210,261,0.0
210,261,-1.6101019155230916
203,83,0.0
203,83,-0.06442683942555355
234,81,0.0
234,81,1.5484536765947605
238,260,0.0
238,260,0.0
268,260,0.0
