36,595,1.910088942446981
77,584,1.910088942446981
117,584,1.910088942446981
157,584,1.910088942446981
190,552,1.910088942446981
223,521,1.910088942446981
256,493,1.910088942446981
289,462,1.910088942446981
321,430,1.910088942446981
354,399,1.910088942446981
387,368,1.910088942446981
427,356,1.910088942446981
467,356,1.910088942446981
506,357,1.910088942446981
546,357,1.910088942446981
586,357,1.910088942446981
626,358,1.910088942446981
666,358,1.910088942446981
705,358,1.910088942446981
745,358,1.910088942446981
785,359,1.910088942446981
825,359,1.910088942446981
864,359,1.910088942446981
904,360,1.910088942446981
908,321,1.910088942446981
908,281,1.910088942446981
909,242,1.910088942446981
909,203,1.910088942446981
909,165,1.910088942446981
909,126,1.910088942446981
909,87,1.910088942446981
905,49,1.910088942446981
866,33,1.910088942446981
846,25,1.910088942446981
882,45,1.89254687825707
909,76,1.89254687825707
909,114,1.89254687825707
909,153,1.89254687825707
909,192,1.89254687825707
909,231,1.89254687825707
908,270,1.89254687825707
908,309,1.89254687825707
908,348,1.89254687825707
932,383,1.89254687825707
964,415,1.89254687825707
991,447,1.89254687825707
991,486,1.89254687825707
991,526,1.89254687825707
991,566,1.89254687825707
991,605,1.89254687825707
991,645,1.89254687825707
991,685,1.89254687825707
991,725,1.89254687825707
991,765,1.89254687825707
991,805,1.89254687825707
995,846,1.89254687825707
999,858,1.89254687825707
987,818,1.8568477789547781
987,777,1.8568477789547781
987,737,1.8568477789547781
955,705,1.8568477789547781
923,673,1.8568477789547781
903,637,1.8568477789547781
903,597,1.8568477789547781
903,557,1.8568477789547781
904,517,1.8568477789547781
864,513,1.8568477789547781
824,513,1.8568477789547781
792,485,1.8568477789547781
752,477,1.8568477789547781
712,476,1.8568477789547781
672,476,1.8568477789547781
632,476,1.8568477789547781
592,476,1.8568477789547781
553,475,1.8568477789547781
513,475,1.8568477789547781
473,475,1.8568477789547781
433,475,1.8568477789547781
392,474,1.8568477789547781
352,474,1.8568477789547781
312,474,1.8568477789547781
272,470,1.8568477789547781
232,469,1.8568477789547781
192,469,1.8568477789547781
152,469,1.8568477789547781
112,468,1.8568477789547781
104,468,1.8568477789547781
144,469,1.8568477789547781
184,469,1.8568477789547781
224,469,1.8568477789547781
264,470,1.8568477789547781
304,470,1.8568477789547781
345,470,1.8568477789547781
385,470,1.8568477789547781
425,463,1.8568477789547781
465,443,1.8568477789547781
505,428,1.8568477789547781
538,396,1.8568477789547781
570,365,1.8568477789547781
610,365,1.8568477789547781
650,366,1.8568477789547781
690,358,1.8568477789547781
729,358,1.8568477789547781
769,359,1.8568477789547781
809,359,1.8568477789547781
849,359,1.8568477789547781
888,360,1.8568477789547781
924,340,1.8568477789547781
956,309,1.8568477789547781
988,278,1.8568477789547781
1019,247,1.8568477789547781
1051,216,1.8568477789547781
1082,185,1.8568477789547781
1114,159,1.8568477789547781
1133,151,1.8568477789547781
